,video_id,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
2509,JQQ8Codj8_s,142726,4338,81,0,232
2510,jF-wMF60_-Q,222962,6474,93,0,455
2511,bFXzrfmGYRo,35764,940,32,0,98
2512,OCIN2W7oShg,30791,1896,15,0,47
2513,5Wxc0xvIyD8,98925,1858,48,0,145
2514,WxVdh3IDAyg,88289,3111,50,0,408
2515,q1J5x_TyyJI,66181,1662,37,0,291
2516,VK6_6ilMIJs,286139,7290,188,0,682
2517,GQWOr3ODhD8,599699,8399,300,0,921
2518,CZSvIshcuqA,699143,19792,118,0,753
2519,SfAJQZEYctI,11837,511,25,0,77
2520,QbUXsPa91ZU,144177,4747,95,0,435
2521,vsjWVRv6Ntc,136557,3163,68,0,460
2522,5tN0M_mrxYM,37161,971,30,0,167
2523,1WNLKDTLIfo,446090,16399,299,0,2417
2524,O6OP1Nb0Zlw,199069,5661,76,0,182
2525,aDF9TPVn-vE,9728,331,14,0,81
2526,fnYdfanH1ag,17096,606,28,0,31
2527,a4xGwAt2QjE,39609,1391,22,0,47
2528,aFu5x4zc0bQ,133571,2431,78,0,673
2529,EUyXmEMAK4M,659543,10258,159,0,1179
2530,XeNQkki3PnM,744810,5115,145,0,744
2531,AsdB9bDxWD0,1255836,8120,288,0,739
2532,3KIoCftDRJs,309285,11097,211,0,253
2533,v-TGTDnw-7Y,125883,1229,36,0,61
2534,xCgqw_2txqE,48385,859,12,0,142
2535,0O5V-rnbpbQ,251444,3838,154,0,1225
2536,YF1q0A5jdzY,1423893,7160,230,0,607
2537,DzM-I-VcOWU,3404677,39848,779,0,1859
2538,f9tRwzOYFFk,1462110,7059,213,0,361
2539,uouR8jPEPaU,1457249,16167,468,0,7505
2540,w4XCGzK9k0g,126068,1078,43,0,26
2541,IXquoALuoac,525368,4869,553,0,1404
2542,baYJItDQawk,177303,2049,80,0,149
2543,jrLxhxjB7r0,181443,1301,41,0,101
2544,7HPPuiU9hhI,798037,16440,262,0,2506
2545,HAUEe1Dbpw0,195310,4770,129,0,393
2546,VMadznQ0U0A,110125,907,22,0,346
2547,E_bFpAb55sM,45188,1370,15,0,20
2548,-Js1ekeYIn0,92048,1058,429,0,0
2549,4cx71--iIWA,40321,538,10,0,53
2550,UNGrGOKPM04,99455,3621,52,0,52
2551,PgkiPPJk_jo,1432442,17576,1009,0,3235
2552,lSDSn678L0Y,116754,4865,76,0,143
2553,5voVYtmt-w8,18732,1563,5,0,177
2554,II5j83k2BAY,588255,11816,103,0,1989
2555,F5wiLzCzWvQ,154323,3927,33,0,438
2556,ngY5M0WeTg4,1636491,13747,175,0,1682
2557,zHAd64wibY0,37733,2112,14,0,67
2558,MwSf7rfDeLs,338057,2767,115,0,170
2559,PdaiKiZc6Jg,40538,1121,62,0,113
2560,2PAg9osUd_s,121608,9863,133,0,538
2561,ufV4c4oilqc,190728,5475,70,0,251
2562,6HOcsLs8l64,352059,8650,43,0,502
2563,tPyB1lfeYMc,309749,1398,75,0,139
2564,i952oFiEVcI,1101270,35464,287,0,1684
2565,HLg1g9qSIr8,301036,8497,99,0,570
2566,uCUQ4_HnRc0,15780007,141728,2617,0,24354
2567,dohHjYFf8PM,2161366,5864,221,0,1102
2568,xPRCUOvzGuo,2739081,30512,770,0,3854
2569,7iOw1z9NsXA,644171,19385,176,0,391
2570,-DFc9BaXBgI,87507,3680,26,0,254
2571,6TXLkukMOB0,62205,2383,60,0,94
2572,DNm8DdMqb3M,55676,427,33,0,227
2573,HiA_GQYgnvI,632051,4372,148,0,444
2574,P3RAf4AcFkc,142226,2923,41,0,134
2575,p195e22vtyE,1118288,9142,234,0,505
2576,wt0-_GrAcPo,30891,325,12,0,12
2577,D2SIuCNiiBo,281534,7581,93,0,281
2578,qEPqK9YekE0,247055,1578,62,0,131
2579,JzjGK_LZWdo,215446,3015,65,0,294
2580,u2CwNO6tbe4,642874,11474,193,0,593
2581,w9zTgwwtYOg,342724,6034,118,0,1388
2582,VsBQ3nugmY0,310665,1950,67,0,79
2583,kLfPwv0OBMw,423114,9562,140,0,0
2584,k-7z71d9GlI,16504,168,26,0,48
2585,4XQlWFJr_yw,1057702,5110,159,0,256
2586,hrEmKqPBGNc,673646,4653,96,0,727
2587,RAMXU9DqTp8,521803,9639,266,0,947
2588,YfTXi-qsw90,1284379,15745,358,0,638
2589,GNKgomciPlg,81115,4867,37,0,182
2590,j8B1YIH1EbQ,898841,12906,259,0,257
2591,Y0cNtiPiPJ0,50600,487,7,0,69
2592,z7jk6wZ-aIU,273777,5576,53,0,334
2593,SkKX1fVMj7Q,4531544,109107,2362,0,13396
2594,6sf8_mzpPlY,26537,493,3,0,37
2595,ViKcFcS__hY,356646,7849,96,0,286
2596,zNA2jQlB92Q,175053,2391,44,0,202
2597,YoajdjiX1ps,2552850,19469,356,0,2931
2598,YwSNjoewtro,512761,11791,214,0,1398
2599,r1ICbsO5gaY,46751,1734,7,0,137
2600,PqXky9mp2Qg,132349,0,0,0,0
2601,uuPA29cqmDE,552318,7056,176,0,661
2602,HovGuIaYnHs,7214,67,5,0,7
2603,jSxGUmPaIR8,1182309,21692,292,0,1603
2604,NJAzc-61GM0,47567,2039,20,0,99
2605,BcT2DvD4gC4,44727,1632,44,0,194
2606,uDVFW_3ohVU,100012,4553,49,0,257
2607,S-LCqkqpNxI,636745,12919,165,0,411
2608,hhxm1s_v_HA,9424624,157959,1298,0,7768
2609,th5ksJdRc64,12084,900,10,0,130
2610,85KdJAx0pAo,138182,3423,51,0,374
2611,NTm8R1tQ1VE,2698038,16004,414,0,606
2612,kuPFl1JlHo8,1436005,6657,380,0,490
2613,0Kjs8WL0Nhg,1649948,26151,337,0,2760
2614,CHxewqZqsNs,831935,10243,515,0,326
2615,K-YRtrYpx3A,166774,3143,61,0,419
2616,RI_qV8QJJn8,1162164,6372,167,0,426
2617,SsA0toWH3ww,98326,650,29,0,138
2618,z85KCjCJ_Vo,421796,4061,87,0,305
2619,FnoXllkhZ9I,171635,1307,46,0,89
2620,yIEQVd4mX2s,201115,7244,81,0,351
2621,V_JWNBQE6fA,3621657,34960,1044,0,14371
2622,_aCpRxGQ3fA,155358,2339,78,0,513
2623,xTPrBHBH5gI,178086,7323,43,0,215
2624,bXsc_anaySY,314899,1616,51,0,116
2625,1ExLQPdI6m8,271853,0,0,0,527
2626,dicQMVF-K4c,73458,1612,23,0,142
2627,DsAET4PM9Pk,1836266,19460,229,0,898
2628,8uM8DDt6KR8,862577,5309,149,0,475
2629,Y2a28Qfc7r4,140974,1729,18,0,226
2630,R8TbVLZW5to,22498511,632707,18252,0,11940
2631,dbN4NuMNuI0,8830736,130013,3921,0,11437
2632,1hLwgJrOW7g,1829689,26512,1000,0,1185
2633,eEsfm3FiIGc,419090,3374,107,0,617
2634,tgMB-UamfJ0,3899,144,0,0,15
2635,671AXcatWiQ,886782,6564,81,0,751
2636,nH8xP1U8Udk,20559,500,12,0,16
2637,2yBFKXjyu2g,1631,40,0,0,3
2638,O7o6H8erChk,267691,3522,94,0,427
2639,Sch1FDSHH3Q,157565,4523,111,0,58
2640,SapS6sUdEqs,19992,1436,16,0,90
2641,-oRfs6VGU4c,1691,109,14,0,22
2642,yMqZcx64fgw,3617,123,19,0,19
2643,41PbIuG4UHg,53192,1333,14,0,159
2644,Gm-fvNDaB7U,231842,6871,93,0,225
2645,ZkRQ_5zeK8k,406011,4242,287,0,147
2646,M_c04_ATsBU,483947,5992,139,0,405
2647,4LQd-mUjXoQ,226537,2670,45,0,80
2648,QCSqYHmcuEA,42015,909,9,0,85
2649,4j9p6kHp6Fc,653314,15036,294,0,618
2650,oSh9Do8uSDo,15864,117,2,0,3
2651,RpxNZt9iYBE,133439,3463,24,0,105
2652,Lqh2SuB-opw,54752,592,47,0,85
2653,C55BafbuLU4,473281,3536,76,0,608
2654,sYnwHI8mklk,860379,9968,134,0,2606
2655,NcyyYPDu1VQ,313262,0,0,0,256
2656,ldb3fO8AoFw,550433,10897,165,0,400
2657,-9lCogme70k,303661,2540,73,0,226
2658,B4SrsCUDWSs,77333,1000,100,0,124
2659,3qrpx3YdvDY,44955,542,16,0,132
2660,AOBslVGTC-E,319278,3574,90,0,170
2661,mnrZsmkHZRk,41752,939,14,0,44
2662,D1pgHetOz7E,7066,192,2,0,23
2663,YUZ5fnqRIiI,191824,1393,62,0,244
2664,8Is0XT_yNog,197794,8316,90,0,288
2665,pHhxSwdRNhI,667387,6322,165,0,565
2666,GRR3DyliA6A,44232,1232,14,0,105
2667,eUoUX2MbVqU,153944,2315,47,0,645
2668,7t5z9dDc7MA,1255274,17080,232,0,1647
2669,s3Yd3Xz9vwA,122162,4009,36,0,118
2670,zK66Mnnyt7Y,229488,3760,42,0,312
2671,6NlUaB1AYjY,40859,3413,7,0,152
2672,E_FPhW_aSkU,6206987,42126,1107,0,1827
2673,Uxk5KM51WU0,11777998,102865,1631,0,8498
2674,hTfY46Xpluc,741065,11260,179,0,438
2675,FFyGsaQe8Hs,486570,8523,140,0,647
2676,tMNuEl8wr-Y,37530,1415,10,0,99
2677,ApzfIu8FUCI,40511,0,0,0,143
2678,aA3boeoYQeo,87473,2703,128,0,415
2679,hEZEL1qJdi4,49516,675,22,0,64
2680,KXona9AaHM8,1324756,15908,204,0,1141
2681,NoVXyjVnUeM,52454,557,33,0,142
2682,UGoXf09yfL8,2418055,35159,449,0,1725
2683,J8dKX0Dem5w,2749440,22375,408,0,1870
2684,zS82ef7mQzw,5735675,43987,1247,0,3584
2685,5HxxqArSTRc,32942,409,5,0,12
2686,tS8YAgc9Fkc,17192,475,7,0,59
2687,i2P1q15G_ig,3603,14,5,0,22
2688,stCds2vLZwc,54273,893,55,0,352
2689,FgQ6SVSpH1k,139536,2490,556,0,0
2690,hpH3hRM07mM,1369756,18376,344,0,3363
2691,dXdLT6cFoJE,1923193,18559,516,0,1118
2692,XpanbC9Du0o,318729,4968,178,0,289
2693,ibG9ReHqXHA,86094,775,20,0,36
2694,JOPzBUIv6t8,100089,416,114,0,17
2695,JXe4tNl4oLU,387651,4043,75,0,307
2696,PmfL1poYGYE,910234,21455,250,0,539
2697,GvhdkOn_jd8,323516,4476,120,0,409
2698,WPzFnG0n274,1081365,8747,240,0,1321
2699,Xqut8LhismU,54535,517,22,0,95
2700,K-plpHn_XNY,271372,6046,96,0,434
2701,hwvFZXGE5Vw,31798,661,18,0,69
2702,uqr2PpVX8-8,516450,26179,488,0,1142
2703,AvVOMyUcRv8,939459,10070,287,0,243
2704,xiRscj6UjjY,685278,10504,105,0,1150
2705,1AD7ts2Rvkk,55706,936,18,0,69
2706,P1l4wydMoTE,624673,9608,93,0,473
2707,iaS4HG8eI_c,298246,4720,47,0,1434
2708,UEZEJ_NC2Y0,252318,8536,64,0,478
2709,5kVouvVxFyE,1126618,38664,458,0,1070
2710,kPFur39qCEE,67269,2909,41,0,121
2711,VaRzPallvaU,32091,190,27,0,46
2712,_bKdk8JrgC4,161768,3066,33,0,153
2713,Dm3VFJnG87Y,107518,4841,40,0,278
2714,ZE9sD3wuHDg,1739690,16206,430,0,3027
2715,8OdCHk7HhGc,597028,7449,162,0,1995
2716,M5p5HvJSYb8,123469,2639,25,0,95
2717,mnb5cVOP9Eg,1528557,34430,701,0,1447
2718,rXjJqq1AuvQ,6142482,51881,668,0,4535
2719,YN4ejo_CKL8,170715,4029,47,0,272
2720,BPnMg-DxQi4,1728124,19100,592,0,1277
2721,pNj0d9hegBU,1881931,58855,433,0,1287
2722,V4pzEnFIaCo,378276,4639,253,0,456
2723,gyfhwoQMkdM,84247,4471,17,0,244
2724,-v73MRIu_3k,318198,22776,33,0,1077
2725,Ys4ut0oPk0c,32843,1726,5,0,214
2726,VGDlY5FmDwQ,154753,5117,71,0,423
2727,Nlyr5RHDwdM,46382,2563,19,0,211
2728,7Ur3Ixho-z8,468897,7456,91,0,1086
2729,U7_x-1vRrIA,12820886,126476,2187,0,18174
2730,4JJ9y9z3GsI,254496,6902,50,0,586
2731,PY51cjCfzfI,50505,1017,18,0,130
2732,QbflBooaRKk,29778,1468,4,0,175
2733,fKxvJ5eNKtE,102818,3594,84,0,95
2734,BZIp5Ue8SvQ,649641,12166,128,0,1349
2735,yGV4F5onFh0,47451,1279,30,0,139
2736,-WjZ708VFwY,121367,0,0,0,310
2737,RUM8ovflc_0,982119,11050,393,0,761
2738,3NtnpP7590E,114444,1305,46,0,118
2739,NcL6yZ8YpyA,38356,1598,23,0,372
2740,lkolFSthc9E,382680,8523,95,0,317
2741,ngohVBVBDec,49496,0,0,0,14
2742,lBPkTDfO63s,45454,255,151,0,58
2743,zN2xUxJ1x0A,823550,14200,249,0,693
2744,84qoloPNUBI,273833,1709,51,0,90
2745,zKlAKHThYfM,106428,1824,50,0,670
2746,GOfzPf1PNq4,247207,930,42,0,85
2747,yVqyLbQRwLs,2631616,41832,639,0,6235
2748,gkazRcomYak,220151,7932,59,0,599
2749,Zmy0q8TrF_I,5099685,33324,1236,0,12422
2750,pLCCR487VC0,604664,6625,194,0,340
2751,iOXYOCas-Bk,156826,3531,47,0,225
2752,UWkyN4lEAzM,553295,6109,255,0,1300
2753,adpF5AKoTw0,3782686,208068,2074,0,6777
2754,z3WWIuHcxkM,542586,5499,134,0,338
2755,OKnKrGvs7oI,111101,2302,46,0,576
2756,hOtCwpU38qE,1429677,29614,475,0,4890
2757,t5EslXp3Lsk,313917,8466,78,0,597
2758,_WRPc84brK0,35687,1296,3,0,124
2759,CORr_mengmU,359283,7210,1727,0,7738
2760,fh6IbnQC-yA,688574,4923,216,0,1314
2761,HiI9cI-Qwi8,107386,6006,19,0,261
2762,XW3H5EJn3lw,376160,23998,116,0,967
2763,FApXmKje0LA,161249,6197,58,0,228
2764,PiwX4RaDnKU,227379,2284,42,0,267
2765,AWy_BtX_zdE,44248,1066,19,0,170
2766,HWgHri6Yy9A,291871,3722,46,0,467
2767,geZXCYNRvy4,6602219,128913,1241,0,4647
2768,8oX3J5OMW9U,4484810,127742,1853,0,2698
2769,OB83mDYJUoA,27152,293,4,0,11
2770,_9WPP1RyWao,806260,15235,1580,0,2614
2771,qm-D_L0zEd4,889,53,0,0,9
2772,7Y8Vv_KHp7I,3405538,52486,2438,0,1727
2773,pOB-qwkKjKA,294069,5321,70,0,279
2774,90P2Eu6cF_4,2581446,31820,599,0,3005
2775,2uv2Bw9uLRY,1054293,7495,419,0,767
2776,520yJovO3Vw,1130,34,0,0,13
2777,jgjnX7RHNUI,140446,1322,47,0,544
2778,oCwhG2j40ZQ,739362,12643,297,0,2588
2779,5FANZW5cKDQ,46992,328,24,0,19
2780,-61n6l__Dj0,717075,9953,792,0,0
2781,C69w-XN57QU,132,6,0,0,2
2782,iwjKeIQm8RM,3997,53,1,0,12
2783,3-SKJvdV3SQ,23080,1041,26,0,236
2784,XoqsNqakg0U,671543,4222,152,0,343
2785,lPCKLZfvkwc,524330,19143,244,0,726
2786,qHccc54iGaM,122838,3092,27,0,89
2787,VEbqodU9kjM,334792,4499,95,0,519
2788,rWK6ce6MC34,262102,0,0,0,30
2789,fkm1YOYG9P4,56726,566,57,0,269
2790,4gLDln7HNhA,387353,7332,157,0,420
2791,ebhT06gYNqc,889533,8417,169,0,224
2792,T-VLsbUJhEc,270835,0,0,0,351
2793,iExgsKAG4Vc,19798,272,15,0,0
2794,0GkPiF86KWE,102488,1919,34,0,335
2795,d-Wi-uE4V4w,3798909,54667,1619,0,8848
2796,NqWLMb3jem4,190542,5303,113,0,137
2797,VhZQKomL4dk,1278700,12924,328,0,1609
2798,RyEiMzFpDbM,153829,5017,85,0,292
2799,jqQ22cdEuOs,950134,7119,251,0,349
2800,-LLbXIu4Kdg,54777,743,28,0,36
2801,SimEHMeRYz8,18875,129,7,0,16
2802,XLNmb_qG0PE,150441,2386,32,0,100
2803,tF6EaL-rbos,101682,926,33,0,36
2804,vV7ikZt78uQ,4640,104,2,0,4
2805,iqb3iVr1Wv8,51624,728,28,0,217
2806,6mEM7k6XMHA,3437520,30324,523,0,6448
2807,OVs6t65Gi0I,438158,11376,176,0,703
2808,2hSe8-Th2qc,133938,3710,11,0,338
2809,gQ-80JFipfM,44248,956,11,0,182
2810,w27sTAl5ZfQ,3755320,13504,480,0,860
2811,prGPQeJpqG8,58737,1390,27,0,139
2812,GSmrkEDlzr0,78071,5299,10,0,743
2813,INAqgdgOzig,134908,7373,19,0,277
2814,Y_B8n62jh9c,77,12,0,0,17
2815,ikqO6Z28IxM,222977,7734,247,0,159
2816,liz05rz6PR4,193862,2619,52,0,130
2817,kAe78JnoYYU,702702,5941,107,0,607
2818,yUMH9dBD32M,15756,814,9,0,28
2819,sDmLEeptkY4,60365,2130,33,0,36
2820,UkSsiAO8erY,304041,3336,57,0,484
2821,4_PG0JBXPyg,104843,3581,25,0,280
2822,xkMTaX3ZxCY,124550,1741,22,0,292
2823,xfKM_WRN6yE,59584,1873,84,0,54
2824,kT7AIdX5cMI,5134623,49483,513,0,3322
2825,6ZRSpjLZuDg,3334,50,0,0,9
2826,OH8Ru4gg5Vk,1060518,8584,200,0,479
2827,cUgy4ZVTOZQ,7248,81,6,0,3
2828,4sQ7bDKlgOY,751816,14234,524,0,530
2829,Ma69l14e1ow,681991,2760,93,0,894
2830,IO6eO8kWiNc,2655805,25409,614,0,1684
2831,zt73AUBnM5Y,67389,0,0,0,110
2832,hqR1fVQoauw,1338205,14781,301,0,888
2833,0FLqS31p8Cw,475354,7238,140,0,302
2834,lVVEIjxfnfc,305395,3373,95,0,96
2835,3uMd7A807i8,75086,4539,36,0,856
2836,ZCngBxGTyN0,245244,3986,57,0,856
2837,R027u--3-n0,65780,1001,20,0,179
2838,U1-5z0ko9T4,445056,7427,189,0,218
2839,LMJEPzARM8o,99182,1690,29,0,188
2840,V_nWQFUlqi4,983835,15323,232,0,1222
2841,kyzd3GpiwcY,102378,2934,63,0,209
2842,M1T2BEcj6dc,1483918,18850,270,0,780
2843,jvlpotZm-C8,401055,3533,90,0,109
2844,KkgQND0lqmE,314353,3751,160,0,146
2845,gwvQ771eoD4,139982,4849,40,0,401
2846,awhqkiqlUG4,4590,131,6,0,7
2847,ydrR4HGHY-0,1581988,45466,525,0,2034
2848,T1YLM_7WCjc,512397,4845,132,0,301
2849,L3wujHsWQC4,1487372,16518,442,0,1972
2850,k0WqhkCwudw,868457,30303,543,0,988
2851,ebZtp2X5_pg,343678,6047,70,0,423
2852,v_DijXkXAH0,132658,4755,37,0,287
2853,UNX8mb0iXrg,5962,153,7,0,158
2854,sOG0drB9UN8,1623882,42642,1667,0,1358
2855,OrXaMZ30Z2c,1977513,19788,871,0,818
2856,522GWfOhrv0,1288467,7989,202,0,1068
2857,gyCMIXsleeU,1699108,23044,425,0,5502
2858,o2M3h-rB1DQ,23339,1796,8,0,202
2859,eWEkg3od2Rg,20515,588,7,0,8
2860,TG2yIV4UA0k,34556,592,9,0,96
2861,EgW0LB3-gN8,6635,73,2,0,3
2862,pPa6eO9v49Y,224155,1642,39,0,139
2863,IkbAXBx0_Q4,40397,945,21,0,53
2864,L5YnvvpJyjQ,58161,1883,36,0,47
2865,2kLaA8CPLCg,59,0,0,0,0
2866,F8r0stP_TrQ,85101,720,19,0,40
2867,hwf3LXop_KE,3442,304,0,0,34
2868,vg2Q2LyYHdM,9811,74,2,0,7
2869,N6hpTZVOPO0,451,27,2,0,6
2870,2Cgrc4PZWKc,46844,499,25,0,40
2871,QLFzPr1bY5c,37577,922,26,0,165
2872,9coCQ8xI5YE,2592,183,3,0,18
2873,rCONP8U4HY0,213914,1232,42,0,80
2874,W8Ima98n7E4,141512,3130,36,0,90
2875,i9l99CsaLek,226130,5548,76,0,231
2876,85JJiEWoZhM,206930,0,0,0,51
2877,rkLzkX4vzkA,42377,839,23,0,130
2878,2zYp4muS3B4,534017,7724,134,0,700
2879,3VFiETcBDjo,149446,2221,59,0,125
2880,uEKBOafAJns,393129,7049,203,0,518
2881,4rf7JC7apkQ,186148,1507,60,0,153
2882,-07IKTYcSWw,203661,2513,55,0,65
2883,_pCPRb_1UDI,2195669,23675,503,0,933
2884,sunOC5pamFI,651478,3729,60,0,759
2885,5byrsKg5Jk8,3841483,8136,509,0,1101
2886,q5uu5vjMl0o,30618,946,18,0,81
2887,ahgBdJmhjf0,246075,8282,96,0,483
2888,x-owzK_sY_U,24094,294,9,0,14
2889,R8JdOnXxvJc,158119,1259,82,0,232
2890,Y64hjVL0rBE,40414,875,25,0,205
2891,hiPjXjxUIfE,88215,3091,33,0,119
2892,5RzyX8kOxDQ,21462,726,6,0,37
2893,44zMAS7Jay8,492859,5144,112,0,378
2894,GoPZUjaN7ck,113889,0,0,0,0
2895,U54D5aO3UMs,235986,17675,145,0,855
2896,Pxei5IBaMkY,34831,1028,7,0,50
2897,zsSlRKqRv-I,383562,4844,358,0,1822
2898,SBBGbO7MU-g,472569,6228,142,0,443
2899,RQl0na_6baQ,47215,1949,11,0,320
2900,_UwJWsTA-Js,4861719,33810,1300,0,12666
2901,pUUhwhEoLB0,29088,654,17,0,172
2902,mV8syqT3ylk,1689340,15362,443,0,2469
2903,jYp-BB0xXAE,67196,1775,25,0,32
2904,RaSJcVv1dRo,9203,161,6,0,40
2905,s2hCpGgYGns,245352,2992,72,0,122
2906,SH2JDhIZboo,63472,467,21,0,190
2907,w2PIPOaPzks,167265,1935,34,0,94
2908,-gn22oZYdwQ,242930,3756,59,0,97
2909,BAZDP2IvP8s,569592,9988,256,0,684
2910,b7gxiVos1pU,235,34,0,0,2
2911,Q4AOxjcwcto,106201,962,31,0,41
2912,HdeskdQVeCU,2129744,19122,472,0,1111
2913,cHqk7FZpDJI,85502,2117,48,0,91
2914,X_y5WUrDgwc,756,40,1,0,12
2915,QBR1ZQixuJw,5597700,46156,3156,0,10346
2916,92UIjpghDLE,402396,2798,108,0,460
2917,1wPmz5VaNsc,10353,0,0,0,26
2918,8TrT3mtMM_o,1641042,13827,311,0,552
2919,ZO-JqTBE_PY,534021,6113,120,0,640
2920,EM10lfOcGrE,758,41,0,0,6
2921,dsLqCs8u4rQ,1779961,6994,218,0,1376
2922,48ajizJJ0TY,12451,420,9,0,59
2923,nPdTdfJnYMs,609315,7999,72,0,588
2924,6ucgmBNy6AY,2059305,40715,695,0,1698
2925,u46lP3euATY,478136,4920,80,0,2275
2926,OMAkFNmSbls,6173,101,4,0,22
2927,LEDy1TTxDV4,53658,2243,30,0,50
2928,RpqpJDJ0GKc,828934,9029,165,0,400
2929,Ov8jfJM2hyE,444418,6077,78,0,334
2930,gGrwRVSKIwM,287185,7844,92,0,429
2931,-YQ7MF3fyH4,30271,670,18,0,60
2932,wr5tsRGZ5TU,295000,4523,104,0,320
2933,IC_gH2ENiNk,892970,5952,238,0,132
2934,NlW-O86nkJA,298195,11930,159,0,303
2935,h0Ts0rlJ8us,38444,1347,15,0,48
2936,6nZFNtVGAmI,84791,876,16,0,54
2937,-TpMstpoXpI,6441712,61523,1357,0,2096
2938,Me-ZkkN2Vb0,176255,3620,34,0,304
2939,C6p_mZMOY9s,467615,5431,174,0,159
2940,HOpE5vYqe2g,44460,927,19,0,126
2941,Dcv7J8qXFmM,8257,132,1,0,6
2942,daKqIz60Cjg,1187183,11655,219,0,534
2943,2UPSRTLrHjY,1370877,13794,814,0,6449
2944,-M4fx5qg0NM,626027,8557,135,0,478
2945,tqLfUHuy094,33052,721,6,0,35
2946,_zHFzEGBvAI,265775,3411,84,0,60
2947,CTuKRmSbavM,167726,2390,44,0,414
2948,Z-aO3NCLnxA,279889,4180,67,0,67
2949,OXnoh6ugEXY,166851,2959,58,0,213
2950,O3O9fnYIgF8,2373737,41754,427,0,6434
2951,nh2dm-Y9HBc,657531,7060,121,0,202
2952,24sPjtPOKjQ,146595,1412,33,0,38
2953,EaDCD8_a3cs,8768,227,4,0,18
2954,JTxzYfbYhHM,928228,4620,81,0,302
2955,jH4KILFL7YM,5282964,21736,2430,0,2218
2956,Q1X9dQLAd60,94260,1137,111,0,180
2957,LkFDoa0F2mE,3090,40,0,0,16
2958,bSzfk2sCLkU,2461,132,3,0,24
2959,7bJWwM3lr0s,1130409,16949,182,0,1197
2960,ifghuAjagAo,846139,4519,129,0,590
2961,nicsZz0LbFQ,272764,6482,99,0,660
2962,IyPSDK_Qhd8,434978,17281,86,0,1273
2963,FblDMmmBu8Q,195152,2756,137,0,238
2964,yBPZ8Kyrssc,3478147,14592,453,0,1325
2965,ytT0DKquOlY,4703,206,1,0,11
2966,oVTYjDjkuWI,105980,1451,43,0,34
2967,jPF6tG7TonM,2721375,96616,451,0,1966
2968,B-FQUUoNqkU,36407,1000,45,0,74
2969,1Q1TszrXPBM,247187,9596,42,0,219
2970,1-EKLIchriY,531,15,0,0,6
2971,At2pDbbQtao,78100,842,33,0,27
2972,LHqgXNtWt54,64411,3248,32,0,148
2973,6SvhEzYY6Ko,684673,7009,62,0,953
2974,pTedodSbcbg,190184,1998,63,0,96
2975,wf8BmNmgfpY,2387785,10765,584,0,1904
2976,jdJhUYfiEgE,111640,2516,89,0,793
2977,3waxry-YHSk,45713,382,91,0,44
2978,KapSALvLODY,1384430,15164,250,0,3749
2979,7STAcGArBTQ,96020,653,19,0,48
2980,2b-93b2q-oI,150753,3052,70,0,194
2981,0ncbyXtpooQ,14737,342,3,0,8
2982,Ic6KNeN1vtQ,393851,19360,118,0,1434
2983,HEsOJQAjRYs,29178,570,13,0,30
2984,pIyxLWiX0Bk,211968,5863,55,0,494
2985,BL3qhwvVRww,4469108,29133,729,0,1310
2986,goaiUtJZRSo,25070,1289,31,0,173
2987,mlGf3mU2Hic,137088,7526,41,0,435
2988,HVuIWhLAmN0,469468,23343,236,0,1493
2989,CYxWgC6F7-g,142526,7268,79,0,413
2990,mvuxB6rGfxQ,1996078,82891,240,0,2081
2991,SUNGEQP_zrk,5801,39,4,0,2
2992,o20Rk0q0pGc,96701,1942,71,0,150
2993,Gv9g2W1CXdE,29125,1976,9,0,119
2994,vdAx0eZr0W8,8829,76,6,0,17
2995,5oaC5wAFaUU,5895,284,0,0,17
2996,4FPn7zxEp3c,262969,16240,67,0,2136
2997,1GXIbyUipa0,27442,606,4,0,80
2998,u-x1G3PAs_E,1741118,12135,899,0,1411
2999,VfFoKX6JQWo,91161,1444,37,0,75
3000,ysBL1p2fFkg,254167,4354,28,0,582
3001,YZpqKaJV4EA,20230,420,4,0,15
3002,JFGuqQZG1W8,4611631,37148,465,0,5454
3003,zfZXsYMTGXA,891245,11946,94,0,1387
3004,4c2wamqSnHw,5286,0,0,0,9
3005,UU8cIXH6A4A,1862600,28219,220,0,2263
3006,EMhqH2IJDvc,104060,4715,21,0,163
3007,92PWnsgHLEQ,1631552,5970,171,0,495
3008,2Adoa4QXHkk,75327,2271,21,0,50
3009,SbiTSKN7PAs,2663565,34950,406,0,2391
3010,W-S3F3juZTc,18265,646,34,0,40
3011,FnSDYKstp2g,226993,5244,78,0,202
3012,_Epayz-0hI0,186635,3724,81,0,548
3013,vOCgeaP-7uM,99486,3455,15,0,169
3014,KVrOfRTgHdc,1744,72,2,0,26
3015,aF7uMaXHS-c,275850,6044,747,0,991
3016,M8c9LgYXv1c,44770,2703,35,0,445
3017,P2Xlwim50I8,161755,2433,37,0,187
3018,B9qvLlHQKfE,170978,3566,29,0,493
3019,LjVGr-FKmSM,196250,3725,52,0,280
3020,wWx_7xxz-Lk,562040,6221,65,0,912
3021,zKAqYWa4UuI,3840278,25131,485,0,1978
3022,xA2xI9bxKGQ,31203,1066,25,0,47
3023,TcP_qnEuKqU,1496855,11854,431,0,891
3024,lvf5CBXFAEo,197406,0,0,0,112
3025,-xb9XqD8qfs,1574999,15521,1004,0,3804
3026,kNK9MG2e5H0,2363242,27247,378,0,4618
