,title,video_id,date
1132,[해외반응]반복되는 종주국 우기기!!!! /김치의 원조인 한국이 발끈한 이유,BnZVh8zOjgc,<class 'datetime.date'>
1133,소련여자 마리야 한국과자 반응 | 양파링 VS 꿀꽈배기 | 우즈벡 과자와 비교는 거부한다,qNyzxaD_c2E,<class 'datetime.date'>
1134,"#2020광대전 🎼6화 소리, 악기와 노닐다🎼 김정민 명창 - 상사화 (with. 마롱:박주원)",0_BWQMgxcJ0,<class 'datetime.date'>
1135,한국 무시하던 일본 독일의 참교육 당하는 이유 [중국반응 네티즌반응 댓글모음],4zEiLwqIg_Y,<class 'datetime.date'>
1136,"유성호 법의학자 #06 | 한국인 주요 사망원인은 OO? 우리나라의 사회문제, 생각보다 심각합니다 | #어쩌다어른 #사피엔스",tqWaPPNKRfI,<class 'datetime.date'>
1137,Ep.31_ 뛰어 봤자 손바닥 안이지!ㅣ 하이패스 돈 안내고 도망간 사람들 끝까지 잡는다! [리얼리즘R 시즌2] | KBS 201202 방송,K0jPfTrrHEo,<class 'datetime.date'>
1138,[칼럼분석] 일본반응 | 겐다이비즈니스 칼럼 | 일본이 한국에 계속 뒤지고 있는 뜻밖의 분야를 알고 계십니까? | 자유무역 분야에 대한 자국 비판 칼럼과 반응,GDnTUy-P2NA,<class 'datetime.date'>
1139,[중국반응] &quot;한국 축구 평생 본받아야&quot; 토트넘 손흥민의 폭주를 보며 벌벌 떠는 중국 ㄷㄷ,EtQrLrLE1Cw,<class 'datetime.date'>
1140,"[에디터&#39;s 꿀잼Pick] ★같은 착장, 다른 반응★ 뽀시래기들이 백설공주가 되면 벌어지는 일(ft.#벤틀리 X #도하영) ㅣ KBS방송",83nrKwTcqJ0,<class 'datetime.date'>
1141,"한국, 중국, 일본 사람들의 숟가락 사용에 관한 비밀 - 나쁜 식습관, 빠르게! 뜨겁게! (KBS_755회_2020.12.02 방송)",ZM4i1dK715c,<class 'datetime.date'>
1142,응답하라 엘롯한! 마지막 한국시리즈 우승 시절 / 스포츠머그,sYWhD1CL0DM,<class 'datetime.date'>
1143,♨핫클립♨ ＂고독한 사자 같은 느낌이었어요＂ 정통 헤비메탈 29호 가수의 &#39;그대는 어디에&#39;♪｜싱어게인,EhUJdhaDm30,<class 'datetime.date'>
1144,[한일부부/日韓夫婦]일본인 한국음료 수정과 반응 / 日本人の奥さんが韓国の飲み物を飲んだら？,a7WljesusE4,<class 'datetime.date'>
1145,미국 스팸 본사도 인정한 한국의 부대찌개(?) 미국 해병대의 반응,8pGv3h4Gvb0,<class 'datetime.date'>
1146,이탈리아 시골 사람들에게 한국 마스크를 줬더니 반응이?! 귀한 한국인 대우 받고 한국 홍보까지 하고 왔습니다! (농촌특집),WkfwBZPZQ88,<class 'datetime.date'>
1147,한국의 백신 확보 소식에 환호성을 터트린 미국반응과 해외반응,3zjzyGWxa-I,<class 'datetime.date'>
1148,해외 언론에서 한국은 미래도시라고 언급한 이유를 본 외국인 반응,4Npr1k13hiY,<class 'datetime.date'>
1149,[해외반응] 한국전쟁 UN 참전용사에 바치는 영상 &quot;우리는 영원히 기억할 것입니다&quot;,OgLYo4hdiww,<class 'datetime.date'>
1150,중국반응│중국인들 참교육하는 한국인 1탄 리메이크 버전│한국이 중국을 안 좋아하는 이유│중국인 참교육 레전드 모음│중국어로[路],9QqqCMAEmNc,<class 'datetime.date'>
1151,[해외반응]중국인들이 한국을 무시하자 중국화교들이 보인반응?|서울과 상하이의 최저월급차이 4배야.,3PcW9MHxKD4,<class 'datetime.date'>
1152,&quot;한국을 무시한 내가 부끄럽다&quot; 소매치기 순위에 분노한 외국인반응 // &quot;유럽에 비하면 한국은 지상낙원&quot; [해외반응],ruyiZtTvOZ4,<class 'datetime.date'>
1153,&quot;한국! 한국! 그리고 또 한국!&quot; 싱가포르와 일본에서 불고있는 한국 선호현상에 부러움과 격앙된 반응을 나타내고 있는 일본반응,enLKzCe2leg,<class 'datetime.date'>
1154,한국의 특갈비탕을 보고 놀란 영국아저씨들의 솔직한 반응?,PmiixxdKhm4,<class 'datetime.date'>
1155,한국 지하철 안에 이것을 보고 외국인이 깜짝 놀란 이유(해외반응),uwfejOJf_RA,<class 'datetime.date'>
1156,"[일본반응] 한국이 현무 미사일 3000발을 보유하는 상황!, 한국군, 최강 무기. 통쾌한 역습!",3Dj7hmn4cYQ,<class 'datetime.date'>
1157,중국반응│중국아 정신차려라 중국 지식인의 글│우리는 한국을 배워야 한다│한국의 장점을 보면 중국의 단점이 보인다│중국어로[路],tYw4Ol5Hpwg,<class 'datetime.date'>
1158,[일본반응] 한국 LG의 롤러블 스마트폰 기술을 질투하는 일본 &quot;한국기술은 일본을 10년 앞섰다. 일제 스마트폰은 완전 멸종이야&quot; #일본#일본반응#일본인반응,h24vx-6yIys,<class 'datetime.date'>
1159,"[일본반응] 아직도 종이서류를 쓰는 일본병원 &quot;일본은 한국병원을 보고 배워라, 목숨이 달린 문제라고&quot; #일본#일본반응#일본인반응",dPSslfzjXUY,<class 'datetime.date'>
1160,해외 방송국에서 VR한국여행 특집방송하자 시청자반응 폭발한 이유,jqBhS7pXmKI,<class 'datetime.date'>
1161,[히야마 사야] 오늘의 반응과 한국 해물탕을 좋아하는 누나,w42ERu1t0pI,<class 'datetime.date'>
1162,[해외반응] 해외네티즌 &quot;한국 하남시 코스트코 푸드코트 메뉴&quot;,oFXugBsK7gA,<class 'datetime.date'>
1163,"[중국반응!] 한국예능, 드라마 표절에 ‘국가망신이다’ 자조석인 중국네티즌｜이젠 웹툰, 가황 테스형까지 도용 상황 ｜카툰메신저cartoon",APOaYxK6qGY,<class 'datetime.date'>
1164,"이탈리아 사람이 한국에서 가져온 선물을 받고 감탄하는 반응을 보이는 이유, &quot;정말 감사드립니다!&quot;",dKFXzOelEVs,<class 'datetime.date'>
1165,"이탈리아 사람이 한국의 옛날과자를 먹어보고 놀라운 반응을 보이는 이유, &quot;이게 한국 과자라고?&quot;",i-tir8uKpbk,<class 'datetime.date'>
1166,"(일본반응) &#39;후쿠토미 츠키&#39; (달짱), 한국 데뷔 준비, 드디어 귀국. 반응들",kboeBNfZ3bg,<class 'datetime.date'>
1167,[일본반응] 한국의 4차 침공에 완패를 인정하고 이제는 한국을 배우겠다는 일본반응 &quot; 이제 관계는 역전됐어 한국은 일본을 정복한것 같아서 기분좋겠네&quot;,bqZAdW5CVRQ,<class 'datetime.date'>
1168,"[일본반응] 한국. 잠수함 도산 안창호함, 놀라운 기적- 세계 최강무기! 대한민국의 첨단 기술력!",N0-Rbx9STTw,<class 'datetime.date'>
1169,"[에버랜드 한국호랑이] 태어나서 처음 눈을 본 아기호랑이의 반응은? (겨울이 가장 좋은 백두범 / 시베리아 호랑이  건곤, 태범, 무궁이의 첫눈 낭만쇼!)",xmjyL4YzLm4,<class 'datetime.date'>
1170,"[일본반응] 타임지 올해의 연예인에 BTS가 선정되자 한국을 부러워하는 일본 &quot;문화강국 일본은 이제 옛말이다, 일본은 한류에 완전히 압도당했어&quot; #일본#일본반응#일본인반응",cIcqpOPexIk,<class 'datetime.date'>
1171,"[일본반응] 한국, K315 포탄 개발! K9 자주포에 탑재하는 이유! 세계 강대국 한국군, 첨단 기술!",dU34qhbeOxg,<class 'datetime.date'>
1172,"[일본반응] 한국, 우주 안테나를 건설하는 이유- 누리호 로켓 기술 달탐사! 긴장하는 일본.",ab4QO9cwPr8,<class 'datetime.date'>
1173,"[일본반응] 일본의 아라시가 한국 가수를 표절했다고 알려지자 충격받은 일본상황 &quot; 막상 보니까 빼박이야 이건 베꼈다고 욕해도 할말이 없는수준, 한심하다&quot;",cv5vbEca044,<class 'datetime.date'>
1174,"한국의 지하철을 보고 놀라는 외국인 반응, 가장 안전한 나라",RrHAcqUCURo,<class 'datetime.date'>
1175,[일본반응] 일본을 완전 배제하고 대역전 드라마를 쓴 한국딸기에 이성을 잃은 일본반응 &quot; 왜 일본은 항상 패배하는거야? 패전국의 DNA가 그렇게 만드는걸까?&quot;,0WGuYCYmAaE,<class 'datetime.date'>
1176,"[일본반응] 유명희 WTO 사무총장 선거- 한국이 기회를 획득하자, 발칵뒤집힌 일본! 통쾌한 역습!",PmZLmtbUrxg,<class 'datetime.date'>
1177,&quot;한국이라 가능했던 것이다&quot; 해외 포럼에서 깜짝놀란 한국의 &#39;이것&#39;.,nYcZvB29-zM,<class 'datetime.date'>
1178,✅ [일본반응] &quot;일본!! 한국에게 또 졌다!!&quot; 한국에게 빼앗기고 분통터지는 일본반응!! 기술력 세계1위 회사를 한국이 훔쳐갔다!! #일본반응#해외반응#중국반응,IBP0AM2WNVE,<class 'datetime.date'>
1179,[일본반응]한국이 전세계 1위를 하자 드디어 정신차리는 일본.&quot;일본의 미래는 한국에 달려있다&quot;,Bvk-WRfRCLU,<class 'datetime.date'>
1180,"[일본반응] 한국에 뒤떨어진 상황에 기가 찬 일본, 이 절망적인 차이는 무엇 ? 매일 보던 사람이 A.I.였다고? 반응",7ba20dywyfk,<class 'datetime.date'>
1181,[일본반응] 한국으로 시집와서 30년 일본인 주부의 한국와서 놀란점베스트5,cGS-oGvTXxY,<class 'datetime.date'>
1182,"|중국반응| 중:&quot;왜 가장 안전한 중국 백신 안 사는 거지??&quot; 한국, 영국과 미국업체로부터 백신 구매 계획 발표! 아스트라제네카, 모더나, 화이자, 얀센",DCUR3met4Lc,<class 'datetime.date'>
1183,[일본반응]일본인들이 한국 여배우 갈비뼈 걱정을....한류드라마 홍보를...일본이 달라졌어요.!!!,u3VPBkYnTb4,<class 'datetime.date'>
1184,[일본반응]세계에서 &#39;이자료&#39;가 발표되자 이제야 한국 아래라는걸 인정한 일본반응 /  일본은 세계3위의 경제대국 아니였어? 뭔가 잘못된거 아니야?,f9BYEmVk1-c,<class 'datetime.date'>
1185,외국인에게 한국에서 온 선물을 줬을 때의 반응?? // 프랑스 육아? NoNo! 현실 육아!!,icZOnE8S--g,<class 'datetime.date'>
1186,[일본반응]한류드라마 치열했던 순위!!! 일본인의  마음속 한국드라마는??,PpNjde0ABaQ,<class 'datetime.date'>
1187,[일본반응] G7 영국 보리스총리 한국 참석 요청 일본반응 모테기씨 저지못하면 의원직 사퇴하세요 !!,GnIyQVQj-tE,<class 'datetime.date'>
1188,[일본반응]한국드라마에 대한 일본인들의 미묘한 배경....일본이 달라지고 있어요.!!!,Cg7BwjxVl9E,<class 'datetime.date'>
1189,[일본반응] 세계경제 불황속에 한국 수출입 상승세 해당 일본 네티즌 반응,zYiArJnndrQ,<class 'datetime.date'>
1190,한국에 산다 - 제주댁 니카의 그림일기_#001,8UqVtlONdb8,<class 'datetime.date'>
1191,"해외반응 일본반응 한국 무시하던 일본국민들 스고이를 외치고 있는 이유 미국, 영국 접수",RmNAkZdtYEo,<class 'datetime.date'>
1192,(해외반응)방탄소년단 미국소식의 BTS &quot;한국 문화적 승리다&quot; 네티즌반응/국뽕/한국극찬/댓글모음/외신반응,zA7ITZv0ZN8,<class 'datetime.date'>
1193,한국에 산다 - 제주댁 니카의 그림일기_#003,E3W5L6kxOPI,<class 'datetime.date'>
1194,[#이만갑모아보기] ＂북에서 태어난 죄 밖에 없어요＂ 탈북민 울린 국정원의 말 | 이제 만나러 갑니다,yEDxxH1bO8w,<class 'datetime.date'>
1195,한국팬들의 역대급 떼창에 감동받아 울컥한 해외 뮤지션들,iup2jrsfs04,<class 'datetime.date'>
1196,"다메다메, 한국 고딩의 일본어 수행평가를 본 일본인 반응 (한국 버전도 있음 ㅋㅋ)",6rE34twqjSc,<class 'datetime.date'>
1197,한국의 특이한 아이스크림을 처음 먹어본 러시아 미녀의 반응(콘돔 아이스크림?),uBjzH08tAwQ,<class 'datetime.date'>
1198,&quot;한국의 치안이 이정도라고??  한국에서 찍힌 사진에 외국인들이 화를 내는 이유 //   &quot;한국인들은 미쳤다!!&quot;  [해외반응],F4OSQftaj-A,<class 'datetime.date'>
1199,[Eng] 한국 음료 처음 마셔 본 미국 가족들 반응은? ||The family tried Korean drinks for the first time!||,baXNMi4b0gQ,<class 'datetime.date'>
1200,한국만의 &#39;독서실&#39; 문화에 대한 홍콩 청년들의 긍정적 반응 - 그때나는내가되기로했다 EP.8 | tvN 201215 방송,RdUryQEAnjA,<class 'datetime.date'>
1201,&quot;이런 나라가 실제로 존재한다고..??&quot; 한국 지하철 초등학생 사진에 외국인들이 충격 받은 이유 [외국인반응],dmetT5hGsIk,<class 'datetime.date'>
1202,&quot;한국의 거리는 일본에 비해 너무 더럽다&quot; 한국 여행한 일본인의 후기에 외국인이 경악한 이유 [해외반응],1RRgwlohRN8,<class 'datetime.date'>
1203,중국반응│한국의 반도체 산업을 부러워하는 중국│한국의 장점을 배워야 중국의 반도체 굴기가 가능하다│꼴등 끼리 뭉쳐봐야 꼴등들이 될 뿐│중국어로[路],cHiIs0p2MWA,<class 'datetime.date'>
1204,&quot;한국에서 만든 광고라고 이게??&quot;  한국 광고본 외국인이 경악한 이유 [해외반응],YXooyJVQbNY,<class 'datetime.date'>
1205,"[일본반응] 일본 200개, 한국 0개인 &#39;이것&#39;에 피눈물 흘리는 일본 &quot;하나도 없는 한국이 부러워지네&quot; #일본#일본반응#일본인반응",RJc_zWqSmCM,<class 'datetime.date'>
1206,끝 없이 나오는 반찬에 입이 떡-! (K-한정식 클래스) l #어서와리플레이 l #어서와한국은처음이지 l EP.170,e046iS2PM7M,<class 'datetime.date'>
1207,한국남편에게 8년만에야 처음 꽃다발 받은 필리핀아내 반응!..(처음인줄 몰랐습니다;;) | 한필커플,RZdfJvlUa0g,<class 'datetime.date'>
1208,&quot;이게 말이 되는 상황이라고?&quot; 한국에서 새벽을 돌아다니자 경악한 외국인 반응 // &quot;눈으로 보고도 믿기지 않는 나라&quot; [해외반응],BLX6DmAtFtE,<class 'datetime.date'>
1209,외국인들이 가장 그리워하고 부러워하는 세계에서 가장 뛰어난 한국의 이것은? [해외반응],w0jZrOm-V3o,<class 'datetime.date'>
1210,"[대만반응] 대만 BTS, 기생충 너무 부럽다! 한국은 어떻게 &quot;탈 중국화&quot; 한 것인가? 대만반응!",R1X6S81m-wM,<class 'datetime.date'>
1211,"[일본반응] &#39;이것&#39;을 5:0으로 한국이 이기자 질투하는 우익 &quot;한국인들은 정말로 편하겠구나, 일본은 이런것을 보고 배워야 해&quot; #일본#일본반응#일본인반응",ADjV9VXrO08,<class 'datetime.date'>
1212,&quot;한국인들은 게으르고 이기적인 사람들&quot; 일본과 한국 비교에 외국인들이 분노한 이유 // &quot;넌 분명 일본인이 확실해!!&quot; [외국인반응],vCS0czMl4NM,<class 'datetime.date'>
1213,[일본반응] 영국 총리가 새로운 G7의 구상에 한국을 포함시켜 버리자 발칵 뒤집힌 일본반응 &quot; 한국의 위상이 요즘 엄청 올라서 상대하기가 너무 귀찮아졌다&quot;,VC9phJZj37E,<class 'datetime.date'>
1214,[일본반응] 한국이 핵미사일 ICBM 기술 보유! 일본 도쿄를 침몰 시킨다! 대한민국 핵보유국!,YwA4GrG8smc,<class 'datetime.date'>
1215,"현 시각 넷플릭스 1위 추천, 스위트홈 해외반응 &quot;한국 이정도였어..?&quot;",jueKhF1h7hQ,<class 'datetime.date'>
1216,갑자기 등장한 시민들이 보여준 한국의 놀라운  시민의식. 세계를 놀라게한 한국은 ‘따뜻’ 한 나라다 / 전세계가 한국을 부러워 하는 이유.,qfIkW11bgLw,<class 'datetime.date'>
1217,외국인들이 말하는 한국과 서구의 치안 차이 | #외계통신 #사피엔스,QnxmnyDPlw4,<class 'datetime.date'>
1218,[일본반응] 일본만 한국을  짝사랑 하는것 같다는 말에 기분나쁘다는 일본인들 반응 &quot; 일본에서는 4차 한류 열풍이 한창인데 니쥬는 한국에서 별볼일 없다니&quot;,5skWdweS2KU,<class 'datetime.date'>
1219,✅ [일본반응] 영국이 한국을 G7에 초대하자 완전 초상집 분위기된 일본반응!! 미국과 영국이 한국을 지지하는 상황!! 이젠 G7이 아닌 새로운 체제의 D10이 등장한다!!,6IbU_Q_qJLQ,<class 'datetime.date'>
1220,한국 고등학교에서 정말 역대급 경험을 하고 왔습니다! 이런 반응은 정말 처음이네요...,TSpmzPOqbBQ,<class 'datetime.date'>
1221,"[일본반응] 한국, K2 흑표 전차를 추가생산! 발칵뒤집힌 일본- 세계 강대국, 군사력 한국군.",ZJL-GGjSyeQ,<class 'datetime.date'>
1222,[일본반응] 인구도 2.5배나 많은데 왜 모든 분야에서 한국에 지는지 도대체 이유를 모르겠다는 일본반응&quot;마치 일본은 한국에 매번 지는 만년 2인자 센트럴리그 느낌이야&quot;,TW_DvLTOHXw,<class 'datetime.date'>
1223,대한민국은 최첨단 기술선진국이자 한류 문화강국 - 한국을 알아가고 있는 발칸 사람들(해외반응),OCcjd59KBhk,<class 'datetime.date'>
1224,"[일본반응] 한국의 미사일 드론 K2 탑재 멀티콥터까지! 강대국 한국군, 통쾌한 역습!",0oXsVGeFAI0,<class 'datetime.date'>
1225,대한민국 선진국에 마주한 엄마들의 반응? 북한에서  한국이 판자집만 있는즐 알았던 엄마의 반응,TvhQ004cGSg,<class 'datetime.date'>
1226,|중국반응| 한국:&quot;공자가 한국인이라고 한 적 없다!&quot; 중국:&quot;그럼 단오는? 중의학은? 김치는?&quot; 한국네티즌의 반박글에 달린 댓글로 보는 중국인들의 역사 문화에 대한 인식들...,4j47vJEK1kc,<class 'datetime.date'>
1227,[미스트롯2] 외국인도 사랑한 K-트롯의 매력! 차세대 글로벌 트롯스타 마리아 &#39;울면서 후회하네&#39; #TVCHOSUNJOY #TV조선조이,vwsV-CJe-hI,<class 'datetime.date'>
1228,[일본반응] &quot;일본도 정신차리고 한국 따라하자&quot; 진짜 한국 엔터의 전체적인 힘을 느끼고 충격! 발칵 뒤집힌 일본반응,NK8gb0UfzC4,<class 'datetime.date'>
1229,“한국 정부 반응에 난리난 NHK” 일본이 훔친 불상을 한국 절도범이 다시 훔치자 대참사 난 일본 열도와 태평양 15개 섬이 제2의 한국과 다름없다며 발칵 뒤집어진 이유,PTBfkqfuxow,<class 'datetime.date'>
1230,|중국반응| 中: &quot;침 뱉는 중국인은 극소수고 시끄러운 건 한국이 더 심하잖아!?&quot; 한국에 살았다는 중국인이 중국 공중도덕에 대한 부정적 평가에 어이없다며 하는 이야기들...,1DOO2ll8Ub0,<class 'datetime.date'>
1231,외국인들이 충격받은 한국의 주거문화 - 해외반응,Yg_lvLqNBac,<class 'datetime.date'>
1232,[일본반응]한국에 완패다...일본은 맨발로도 안돼죠!!!,lq1b3Xf0IBw,<class 'datetime.date'>
1233,[중국반응][야후반응] 리버풀전 손흥민 한국이 부러운 중국일본 &quot;손흥민이 골을 넣을 때마다 한국이 부럽다&quot;,UUDc9NqSY68,<class 'datetime.date'>
1234,"[일본반응] 일본 극우 언론마저 한국 문화의 힘을 인정. 일본 유명 프로듀서, &quot;K-POP이 세계의 기준과 유행&quot;",ocrRXpYMFf8,<class 'datetime.date'>
1235,푸스카스상 탄 손흥민의 월클 수상소감…굴리트와 티키타카 인터뷰? / 스포츠머그,GGmwCX5k-Z4,<class 'datetime.date'>
1236,[일본반응]한국드라마 축제가 진행중....좀더 소개해 주세요...,jcWgcBvJ2vc,<class 'datetime.date'>
1237,"일본 넷플릭스 한국드라마가 휩쓸자 인정하는 일본인 해외반응, 네티즌반응, 일본반응",41EqD-PVo0w,<class 'datetime.date'>
1238,한국과의 경쟁 포기한 일본 정부에 자민당 반응! WTO에 제소까지 한 이유!,-9uGJM9TnmE,<class 'datetime.date'>
1239,[칼럼분석] 일본반응 | 놀라운 한국의 국민건강보험 | 고령자의 의료비 부담에 초점을 맞춘 한일 건강보험 체계 비교 칼럼에서 한국을 칭찬하자 광분하는 누리꾼 반응,Fe-1IsnXjIA,<class 'datetime.date'>
1240,김도균도 놀란 11살 기타리스트 다온이의 실력!ㅣ순간포착 세상에 이런 일이(Instant Capture)ㅣSBS Story,zwG3t8bUccI,<class 'datetime.date'>
1241,한국의 분노의 복수에 베트남 망연자실 충격반응!이제 어떻게 하나,gzDJEIyyEZQ,<class 'datetime.date'>
1242,경.이.롭.다 강형호! 입이 다물어지지 않은 [The Phantom of the Opera] MBN 201219 방송,RUoe1e1nsnQ,<class 'datetime.date'>
1243,인생 첫 단풍놀이에 행복지수 UP!♡ l #어서와한국은처음이지 l EP.170,rvEymUTQQf8,<class 'datetime.date'>
1244,[중국 반응] 베트남이 한국형 전투기 KF-X의 도입한다.한국이 자주국방에 성공하고 메이져 무기 수출국이 된다는 미국의 전망 이유! 2부!,Yk5why7Ykt4,<class 'datetime.date'>
1245,"한국에서 온 구독자 선물 언박싱 아기 반응, 한국선물반응, 미국생활vlog /국제커플/미국 일상 브이로그/외국에서 살기/외국 브이로그, 미국엄마와 아기/미국인와이프 한국아빠미국엄마",BzAwvcoDr9s,<class 'datetime.date'>
1246,2분짜리 한국영상에 담긴 한국의 놀라운 기술력에 감탄과 부러움을 감추지 못하는 미국반응과 해외반응,eBFBP5T8IBE,<class 'datetime.date'>
1247,한국 시어머니가 보내주신 선물에 외국인 며느리 반응 A GIFT FROM MY KOREAN MOTHER IN-LAW[국제커플][AMWF][ENG],mCQi1bjkGmE,<class 'datetime.date'>
1248,한국은 2030년에서 온 미래인들이야!! 외국인들이 한국의 버스와 지하철을 잊지 못하는 이유는!? [해외반응],l3-SOosqnn0,<class 'datetime.date'>
1249,한국 음식 나오는 속도 보고 충격받은 미국 할머니의 반응,-p9s-NEzRKE,<class 'datetime.date'>
1250,&quot;한국은 외계인의 나라가 확실하다&quot; 한국의 은행 업무 처리 방식에 외국인들이 경악할 수밖에 없는 이유 [외국인반응],B_gOGlOYiJw,<class 'datetime.date'>
1251,"2020년 던페, 한국 + 중국 유저 반응은? 중국인과 토론해보기 (feat.빵문)",Ts6VGVVlPpA,<class 'datetime.date'>
1252,중국반응(스포주의)│넷플릭스 한국 드라마에 또한번 뒤집어지는 중국인들│웹툰 원작 한국드라마 스위트홈을 본 중국인들 댓글반응│우린 언제 이정도 드라마를 만들까│중국어로[路],W7LlCk9kdF4,<class 'datetime.date'>
1253,&quot;지구상 최고의 선진국은 한국&quot; 한국 밤 공원 모습에 경악한 외국반응 // &quot;이런 나라가 있다는 게 믿기지 않는다&quot; [외국인반응],sYelofJVsdU,<class 'datetime.date'>
1254,중국반응│대만 언론이 재소환한 대한민국의 5대 국보│이를 본 중국네티즌들의 댓글반응│자랑스러운 대한민국 만세│중국어로[路],mf6ljzKbveY,<class 'datetime.date'>
1255,[해외반응] 한국에서 찍힌 헐리우드 배우의 사진에 전세계가 충격받은 이유 [코리아타임즈],icIx85uq5Ik,<class 'datetime.date'>
1256,"[일본반응] 한국이 경제성장률 1위하자 열폭하는 우익들 &quot;한국이 세계 최고라니 말도안돼, 이러다 일본 경제가 역전당한다&quot; #일본#일본반응#일본인반응",5JQZ4Nloy7A,<class 'datetime.date'>
1257,[해외반응] 이것이 바로 한국의 &quot;흥&quot;이다. // 한국의 광고를 본 충격적인 해외반응 // 세상에!! 이게 광고였다고??,sRkxW1uHq74,<class 'datetime.date'>
1258,[일본반응] 하루 24시간 한국을 염탐하다가 해외네티즌들 한테 딱걸린 일본 우익 / 어쩐지 야후 뉴스보면 이상하게 한국뉴스 비율이 높더라,2awhekN8qvY,<class 'datetime.date'>
1259,[해외반응] 왜 또 한국이냐? 네이버가 일본에서 우익들 성지 가로채자 갈곳 없어진 우익반응 &quot;네이버가 이정도로 큰 기업이였어? 현대자동차 정도로 대기업인가?,gq9ChMIz32k,<class 'datetime.date'>
1260,"[해외반응] 해외의 식탁은 물론, 홈쇼핑까지 점령한 한국의 만두 [코리아타임즈]",dl5od6_izNg,<class 'datetime.date'>
1261,"[일본반응] 한국의 무기 기술력! 미국이 주목한 이유! 레드백 장갑차 세계 수출 가능성! 해외 반응,",XJVg75a3saA,<class 'datetime.date'>
1262,[해외반응] 현재 외국에서 난리난 한국 라면 해외반응 [코리아타임즈],miMDuwrKB5E,<class 'datetime.date'>
1263,"[해외댓글반응] 남아공에서 한국에 왔던 영어교사들이 한류에 동조했더니, 기적같은 일이 벌어졌다. ｜웃지 못할 불닭볶음면 챌린지 상상초월 ｜현지댓글 모두공개!!!",0zOz6igsq3M,<class 'datetime.date'>
1264,|중국반응| 베트남아내:&quot;아니! 한국 거 살거거든?!&quot; 중국 냉장고 사자는 중국 남편에게 바로&#39;No&#39;라고 대답하는 베트남 아내 이야기!,zBZEu-yeQXk,<class 'datetime.date'>
1265,[해외반응] 한국 음식은 정말 유니크 하다며 이것을 한국에서 처음 먹어봤다는 해와반응 &quot; 내가 한국 여행할 때 가장 좋아했던 식사 중 하나였어&quot;,nZeHzZU6aBo,<class 'datetime.date'>
1266,"★에버랜드 한국호랑이★ 얼음을 본 아기호랑이의 반응은? (겨울왕국 타이거밸리 속 건곤, 태범, 무궁이의 신나는 한때)",KaUWsgoc9ys,<class 'datetime.date'>
1267,[일본반응] 한국의 콜라 값이 일본의 2배로 알려지자 일본인들의 자존심이 팍 상해버린 상황 &quot; 한국 물가 엄청 비싸졌어 여행갔다가 충격받고왔다&quot;,IsdNsGEYAjg,<class 'datetime.date'>
1268,"[일본반응] 한국이 반도체 에폭시 기술- 국산화 성공하자, 깜짝놀란 일본 ! 통쾌한 대한민국!",aVxuP2rd5_c,<class 'datetime.date'>
1269,[일본반응] 일본 넷플릭스 종합 10위 중 절반을 한국 드라마가 차지한 상황. 혐한들마저 한국 드라마는 너무 재밌다며 푹 빠져버림.,0ru1OULTtHk,<class 'datetime.date'>
1270,"[일본반응] 한국. K9A2 자주포 개발, 영국 해외 수출까지 도전한다! 대한민국 무기!",nnk2pGUuFqY,<class 'datetime.date'>
1271,[일본반응]@ 한국역대 최대흥행 1위영화 최민식주연의 &#39;명량&#39;이순신장군,80pjOaXDPko,<class 'datetime.date'>
1272,"[일본반응]A급 유전자?? 부러워 죽는 일본인들....한국여배우들 작은얼굴, 8등신,9등신? 일본유전자는 따라올 수 없을 테니  많이들 부러워 하세요~~~",Qv_N3oxT6DQ,<class 'datetime.date'>
1273,한국 방공구역 침범순간 영상 공개한 러시아 전세계 외국인 반응 해외 네티즌 반응,Jmc_I3_veZo,<class 'datetime.date'>
1274,"[중국반응] 중국이 대놓고 한국의 이사람을 영웅이라고 한 사람은?!｜이사람에게 보인, 중국의 충격적인 반응 모두공개!",gEpu5XVSIvQ,<class 'datetime.date'>
1275,&quot;주인이 올때까지 기다려야 한다고!?&quot; 한국 지하상가 사진이 올라오자 CCTV순위에 경악하는 외국인들,7cc6hjcg258,<class 'datetime.date'>
1276,미국을 뒤흔든 한국드라마 반응 주가 대박 터질까?,kdWuumaGU40,<class 'datetime.date'>
1277,[KOF2002UM]한국등급표 일본반응(づねLive Korea Tier Japan reaction) 2020.12.26,_yU66_dm9UA,<class 'datetime.date'>
1278,[한국의 해외반응] 일본-베트남 독액 상황은 황폐하다! #일본반응#해외반응#한국해외반응#한국#대한민국#일본인반응#반응#일본#베트남,V3g8EiNK4Do,<class 'datetime.date'>
1279,코로나 변종 런던에는 탈출 행렬 불안감 휩싸인 전세계 외국인 반응 한국도 위험해 해외 네티즌 반응,hizbgi31eQs,<class 'datetime.date'>
1280,한국에서 하의실종 패션을 처음 본 탈북남의 반응,w1IuW5Un9HE,<class 'datetime.date'>
1281,"[공재윤두서, 마한, 명인, 슬로시티, 아시아, 향신료, 한국의맛, 한창기 등] 다큐 100편 라이브스트리밍",2pvpmP5pBzo,<class 'datetime.date'>
1282,[충격][일본반응]  워싱턴포스트 아시아 거점으로 한국을 선택한 이유! 일본 충격바응?  한국 선택한 워싱턴포스트 소식에 일본이 &quot;버려졌다&quot;라며 발끈한 상황,lmu50Lk5pOU,<class 'datetime.date'>
